cbo,dit,fanin,fanout,lcom,noc,loc,rfc,wmc,totalMethodsQty,protectedMethodsQty,publicMethodsQty,privateMethodsQty,finalFieldsQty,protectedFieldsQty,publicFieldsQty,privateFieldsQty,predicted_bug
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,9,0,2,2,0,2,0,0,0,0,0,0
2,2,0,2,1,0,10,0,2,2,0,1,1,0,0,1,0,1
5,2,0,5,11,0,38,4,13,10,2,8,0,2,2,0,1,0
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
14,4,0,14,3,0,108,30,27,6,4,2,0,2,2,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,3,8,4,54,0,102,18,32,24,1,23,0,3,2,0,1,0
7,3,0,7,0,0,61,6,2,2,0,2,0,1,0,0,1,0
1,1,0,1,6,0,14,0,4,4,2,2,0,0,0,0,0,1
3,2,0,3,0,0,6,1,1,1,0,1,0,1,0,0,1,1
3,1,0,3,0,0,8,0,1,1,0,1,0,0,0,2,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
15,6,0,15,55,0,43,8,16,11,0,11,0,1,0,0,1,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,41,7,2,1,0,1,0,0,0,0,0,0
4,2,0,4,0,0,20,7,1,1,0,1,0,0,0,0,0,1
5,2,0,5,0,0,20,6,2,1,0,0,0,1,0,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,1,0,3,1,0,11,0,2,2,0,2,0,0,0,3,0,0
5,2,0,5,0,0,7,4,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,8,1,2,1,0,1,0,1,0,1,0,1
7,1,0,7,0,0,107,20,7,6,0,6,0,1,0,0,1,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,5,0,1,1,0,1,0,0,0,1,0,0
23,4,47,23,1015,8,376,46,79,51,11,40,0,8,12,0,0,1
0,1,1,0,2,0,25,1,6,5,0,4,1,3,0,0,3,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
9,9,0,9,0,0,46,4,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0
12,2,0,12,0,0,77,5,21,21,0,14,0,1,0,0,1,0
21,10,0,21,0,0,266,55,23,13,0,13,0,1,0,0,1,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,7,1,1,0,0,0,0,1,0,1,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,9,0,2,2,0,2,0,1,0,0,1,1
3,1,0,3,1,0,8,0,2,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
7,4,0,7,0,0,43,10,13,7,1,6,0,3,2,0,1,1
4,1,0,4,0,0,14,0,3,3,0,3,0,0,1,1,0,1
4,2,0,4,0,0,12,4,1,1,0,1,0,1,0,0,1,1
19,4,1,19,120,0,240,61,16,16,0,15,1,0,0,0,0,0
10,4,0,10,21,0,76,23,19,7,5,2,0,1,0,0,1,1
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,0,1,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,10,0,1,0,110,8,9,2,0,1,0,0,0,0,0,0
8,2,0,8,1,0,18,10,3,3,0,1,0,1,0,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
7,3,0,7,1,0,47,7,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,10,0,17,0,5,5,0,4,0,1,0,0,1,1
0,1,0,0,1,0,10,0,2,2,1,1,0,0,0,2,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,5,2,5,10,0,22,5,7,5,1,4,0,1,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,8,4,1,1,0,1,0,0,0,1,0,1
3,2,0,3,1,0,12,0,3,3,0,3,0,0,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,4,0,2,2,0,0,0,0,0,0,0,1
3,2,0,3,0,0,17,8,3,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,1,0,9,0,2,2,0,2,0,0,0,1,0,0
10,1,0,10,3,0,12,0,3,3,0,3,0,1,0,0,0,1
4,1,0,4,0,0,14,0,1,1,0,1,0,0,0,1,0,1
9,3,0,9,0,0,29,8,1,1,0,1,0,0,0,0,0,0
3,1,0,3,2,0,16,0,4,4,0,4,0,0,0,2,0,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,1,0,3,0,0,4,0,0,0,0,0,0,0,1,1,0,1
1,1,0,1,0,0,4,0,1,1,0,0,1,0,0,0,0,1
5,1,0,5,22,0,22,0,8,8,0,8,0,0,1,0,0,1
1,1,0,1,0,0,4,1,0,0,0,0,0,0,0,2,0,1
3,1,8,3,0,0,162,7,40,13,1,10,2,5,2,0,3,0
4,2,0,4,0,0,43,9,4,2,0,2,0,1,0,0,1,1
0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,1,0,8,0,2,2,0,2,0,0,0,0,0,1
1,3,0,1,3,0,10,1,3,3,1,2,0,0,0,0,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,4,0,1,0,0,6,1,1,1,0,1,0,0,0,0,0,0
12,6,0,12,0,0,118,17,5,5,0,5,0,1,0,0,1,0
2,1,0,2,1,0,9,1,2,2,1,1,0,0,0,1,0,1
7,2,0,7,0,0,59,6,1,1,0,1,0,1,0,0,1,1
2,3,0,2,0,0,3,0,1,1,0,1,0,0,0,0,0,0
1,2,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
3,1,0,3,0,0,15,0,4,4,0,3,0,1,0,0,0,1
1,1,0,1,1,0,10,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,2,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
6,1,0,6,0,0,56,10,4,4,0,4,0,1,0,0,1,0
2,1,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
5,2,0,5,1,0,11,3,3,2,0,2,0,0,0,0,0,1
16,7,0,16,3,0,114,25,3,3,0,3,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,2,0,7,0,0,28,9,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,3,0,15,4,3,3,0,3,0,0,0,0,0,1
4,2,0,4,0,0,24,8,4,2,0,2,0,2,2,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,3,1,0,0,0,0,0,0,0,1,0,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
3,2,0,3,0,0,9,2,2,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,79,14,2,2,0,2,0,1,0,0,1,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
3,1,0,3,0,0,6,0,1,1,0,1,0,0,0,0,0,1
0,1,0,0,1,0,9,0,2,2,0,2,0,0,0,1,0,0
3,1,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,4,0,1,1,0,1,0,0,0,0,0,0
2,1,0,2,0,0,12,6,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,9,0,2,2,0,1,1,1,0,0,0,1
1,1,0,1,0,0,9,0,2,2,0,1,1,1,0,1,0,1
5,6,2,5,3,0,22,5,4,3,0,3,0,1,0,0,1,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,0,0,0
3,2,0,3,1,0,21,3,2,2,0,2,0,0,0,0,0,0
10,4,0,10,0,0,27,7,1,1,0,1,0,0,0,0,0,0
8,4,0,8,6,0,14,4,4,4,0,4,0,0,0,0,0,1
3,2,0,3,2,0,17,1,4,4,0,4,0,2,0,0,0,1
0,1,0,0,1,0,27,3,6,3,0,3,0,0,0,0,2,1
8,1,0,8,0,0,15,0,3,3,0,3,0,0,0,0,2,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,7,0,1,1,0,1,0,0,0,1,0,0
4,1,0,4,5,0,30,0,6,6,0,6,0,0,0,0,5,1
8,1,0,8,0,0,17,2,4,4,0,3,0,2,0,0,2,1
1,1,7,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,27,2,10,7,0,7,0,0,0,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,4,0,0,0,0,0,0,0,0,2,0,1
4,1,0,4,0,0,6,1,1,0,0,0,0,0,0,1,0,1
4,2,0,4,0,0,16,5,1,1,0,1,0,1,0,0,1,1
1,2,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
5,1,51,5,0,0,158,9,57,20,1,18,1,7,3,2,3,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,0,0,1
4,1,0,4,0,0,29,7,2,1,0,1,0,0,0,0,0,0
26,27,10,26,108,0,645,22,36,16,8,8,0,2,2,0,1,1
1,1,0,1,0,0,3,0,1,1,0,1,0,0,0,0,0,0
2,2,0,2,0,0,10,1,2,2,0,2,0,1,0,0,0,1
2,2,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,6,2,1,0,0,0,0,0,0,1,0,1
0,1,0,0,1,0,8,0,2,2,1,1,0,0,0,1,0,1
6,2,0,6,0,0,32,5,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,0,0,0,1,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
21,3,3,21,57,0,249,48,72,18,6,10,2,9,8,1,1,1
1,1,0,1,0,0,16,3,5,3,0,2,0,1,0,0,1,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,0,1,1
8,4,2,8,19,0,57,12,14,7,4,3,0,2,1,0,1,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,3,0,11,0,3,3,0,3,0,0,0,0,0,1
8,2,5,8,54,4,79,14,22,12,5,5,2,2,2,0,0,0
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,1,0,12,0,3,3,0,3,0,1,0,1,0,1
3,2,8,3,0,2,32,0,1,1,0,1,0,0,0,0,0,0
4,1,0,4,0,0,3,0,0,0,0,0,0,0,0,1,0,1
2,1,0,2,0,0,8,3,2,1,0,0,0,0,0,0,0,1
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,1,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,6,0,20,0,5,5,0,5,0,0,0,0,3,1
2,1,0,2,0,0,4,0,1,1,0,1,0,0,0,0,0,1
2,1,0,2,1,0,11,1,3,3,0,3,0,0,0,1,0,1
2,1,0,2,6,0,20,0,5,5,0,5,0,0,0,0,3,1
3,2,0,3,0,0,17,3,3,2,0,2,0,3,0,0,3,1
6,2,2,6,3,0,14,7,3,3,0,3,0,1,0,0,1,0
6,2,0,6,0,0,14,3,4,1,0,1,0,0,0,0,0,1
8,2,0,8,0,0,20,4,1,1,0,0,0,1,0,0,1,1
1,1,0,1,3,0,14,0,3,3,0,3,0,0,1,2,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,1,0,5,0,0,6,0,1,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
0,3,0,0,1,0,9,1,2,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,12,0,3,3,0,3,0,0,0,0,1,1
1,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,6,0,1,1,1,0,0,0,0,1,0,1
25,4,2,25,410,0,546,88,147,32,15,16,1,3,2,0,1,0
2,1,0,2,4,0,21,2,7,5,0,3,0,0,0,0,0,1
5,2,0,5,0,0,15,3,4,1,0,1,0,1,0,0,1,1
1,1,0,1,4,0,15,0,4,4,0,4,0,0,2,0,0,1
6,2,3,6,0,0,62,1,29,17,2,15,0,4,0,2,2,0
1,2,2,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,9,0,23,0,6,6,0,6,0,0,0,0,3,1
8,3,0,8,0,0,26,10,1,1,0,1,0,0,0,0,0,0
8,4,0,8,0,0,33,8,1,1,0,1,0,0,0,0,0,0
3,1,0,3,0,0,38,11,7,4,0,4,0,1,0,0,3,0
0,1,0,0,1,0,5,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
3,3,0,3,3,0,11,1,3,3,0,3,0,0,0,0,0,0
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,16,2,5,3,0,2,0,1,0,0,1,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,3,0,1,3,0,33,7,12,3,1,2,0,0,0,0,0,1
15,3,2,15,107,0,99,23,33,18,1,17,0,5,4,0,1,0
0,1,0,0,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,17,8,2,1,0,1,0,2,0,1,1,1
1,1,0,1,0,0,6,1,1,1,0,1,0,0,0,1,0,1
5,1,0,5,1,0,18,6,5,2,0,1,1,1,0,0,1,1
0,1,0,0,0,0,28,7,10,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,15,5,4,1,0,1,0,0,0,0,0,1
2,1,0,2,1,0,10,0,2,2,0,2,0,0,0,2,0,0
2,1,0,2,1,0,9,0,2,2,0,1,1,0,1,0,0,1
3,1,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,1
15,5,0,15,30,0,119,22,12,9,0,9,0,1,0,0,0,0
12,3,1,12,120,0,127,23,26,21,0,15,6,1,0,0,1,0
4,1,0,4,0,0,10,0,2,2,0,2,0,0,0,0,0,1
6,1,22,6,6,0,17,7,6,4,1,3,0,0,0,0,0,0
0,1,0,0,0,0,18,0,5,5,0,5,0,0,0,0,1,1
0,1,0,0,0,0,12,0,3,3,0,3,0,1,0,0,1,1
4,2,0,4,1,0,8,2,2,2,0,2,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,1,0,7,0,0,120,33,10,10,0,10,0,1,0,0,0,0
7,2,0,7,0,0,20,3,1,1,0,1,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,2,0,16,0,4,4,0,4,0,0,0,0,2,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
6,3,0,6,0,0,30,10,2,2,0,2,0,1,0,0,1,0
3,2,0,3,1,0,8,2,2,2,0,2,0,0,0,0,0,1
0,1,0,0,0,0,14,0,4,4,1,3,0,0,0,1,0,1
7,4,0,7,0,0,88,31,9,5,0,5,0,1,0,0,1,0
10,1,0,10,10,0,32,8,9,5,0,4,1,0,0,0,0,1
3,1,0,3,0,0,16,1,2,2,0,2,0,0,0,2,0,1
1,1,0,1,0,0,6,1,1,1,0,1,0,0,0,1,0,1
26,7,17,26,226,10,277,35,38,24,2,20,1,7,7,0,1,0
19,16,1,19,0,0,143,21,12,9,0,8,1,1,0,0,1,0
6,1,0,6,0,0,10,0,2,2,0,2,0,0,0,0,1,1
4,1,0,4,1,0,8,0,2,2,1,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
5,1,0,5,0,0,7,0,1,1,0,1,0,0,0,0,0,1
4,2,0,4,0,0,51,9,7,7,0,7,0,1,0,0,0,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,35,4,12,4,0,4,0,3,0,0,3,1
3,3,0,3,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,5,0,1,1,1,0,0,0,0,1,0,1
4,1,0,4,0,0,5,1,1,1,0,1,0,0,0,0,0,1
5,2,0,5,0,0,15,4,1,1,0,0,0,1,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
6,2,0,6,0,0,21,4,1,1,0,1,0,1,0,0,1,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,9,1,2,1,0,1,0,0,0,1,0,1
3,2,0,3,1,0,22,13,2,2,0,2,0,0,0,0,0,0
6,2,0,6,0,0,32,5,1,1,0,1,0,0,0,0,0,1
2,1,0,2,0,0,19,0,1,1,0,0,0,1,0,1,0,1
3,1,0,3,2,0,25,3,6,4,0,3,1,4,0,2,2,1
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,1,0,8,0,2,2,0,1,0,0,0,1,0,0
2,2,7,2,15,2,100,1,6,6,0,6,0,0,0,0,0,0
3,2,0,3,0,0,5,1,1,1,0,1,0,0,0,0,0,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,12,1,3,3,0,3,0,0,0,0,1,1
3,1,0,3,0,0,15,0,3,3,0,3,0,0,1,1,0,1
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,1,0,0
2,1,0,2,0,0,4,0,0,0,0,0,0,0,0,2,0,0
2,2,0,2,1,0,8,0,2,2,0,2,0,0,0,0,0,0
21,7,0,21,46,0,176,36,12,12,0,12,0,1,0,0,1,0
2,1,0,2,1,0,9,0,2,2,0,2,0,1,1,0,0,1
4,1,0,4,1,0,8,1,2,2,1,1,0,0,0,1,0,1
6,1,0,6,0,0,15,0,4,4,0,3,1,1,0,0,1,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,2,0,3,0,0,7,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,15,4,2,1,0,1,0,0,0,2,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
4,1,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,1
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,1
8,4,0,8,0,0,39,17,2,2,0,2,0,1,0,0,0,0
12,3,0,12,0,0,112,13,10,9,0,9,0,1,0,0,1,0
2,2,2,2,1,0,8,0,2,2,1,1,0,0,0,0,0,0
3,2,0,3,0,0,15,0,3,3,0,3,0,2,0,0,2,1
5,2,0,5,0,0,31,12,4,3,0,3,0,1,0,0,1,1
1,2,0,1,0,0,6,0,1,1,0,1,0,0,1,0,0,0
0,1,0,0,0,0,6,0,1,1,0,0,0,0,0,0,0,1
1,2,2,1,0,0,17,0,5,5,0,5,0,0,1,0,0,0
1,1,0,1,0,0,5,0,1,1,0,1,0,0,0,0,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,0,0,44,0,1,1,0,1,0,8,0,8,0,1
2,1,0,2,4,0,31,0,8,5,0,4,0,0,0,0,3,1
2,2,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
39,1,13,39,1446,0,597,72,126,101,15,85,1,8,7,0,1,1
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,1,0,8,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,7,0,1,1,0,1,0,0,1,1,0,0
2,2,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,5,0,4,10,0,18,2,6,5,1,4,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,12,0,3,3,0,3,0,0,0,0,0,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
6,2,0,6,0,0,11,6,2,2,0,0,0,1,0,0,1,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,0,0,0
0,1,0,0,1,0,8,0,2,2,1,1,0,0,0,1,0,1
16,9,0,16,22,0,208,26,8,8,0,8,0,1,0,0,1,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,1,0,6,2,2,2,0,1,1,0,0,0,0,1
1,2,0,1,1,0,9,0,2,2,1,1,0,0,0,1,0,1
2,5,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
11,3,0,11,0,0,105,7,3,1,0,1,0,2,0,0,1,1
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
5,2,0,5,10,0,18,1,5,5,0,4,0,1,0,1,0,1
11,5,3,11,45,0,110,20,28,10,0,10,0,1,0,0,1,0
1,1,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,0,0,0
0,1,0,0,4,0,19,0,6,5,0,5,0,1,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,9,0,2,2,0,2,0,0,0,0,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
9,6,0,9,4,0,82,23,6,5,0,5,0,1,0,0,1,0
0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0
2,1,0,2,0,0,8,0,2,2,0,1,1,1,1,0,0,1
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,0,8,1,2,1,0,1,0,0,0,0,0,1
7,3,0,7,1,0,45,5,2,2,0,2,0,0,0,0,0,0
12,1,0,12,0,0,72,14,11,8,0,8,0,1,0,0,1,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,1,0,9,0,2,2,0,2,0,0,0,1,0,0
1,1,0,1,0,0,12,0,3,2,0,2,0,1,0,0,1,1
0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5,2,0,5,0,0,19,7,1,1,0,1,0,1,0,0,1,1
1,2,1,1,9,0,21,0,7,7,0,7,0,0,1,0,0,0
3,1,0,3,0,0,3,0,0,0,0,0,0,0,0,1,0,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
1,1,0,1,0,0,9,0,2,2,0,1,0,0,1,0,0,0
1,1,0,1,0,0,3,0,1,1,0,0,0,0,0,0,0,1
1,2,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
4,1,0,4,0,0,8,0,2,1,0,1,0,0,0,0,0,1
4,1,6,4,0,0,8,0,1,1,0,1,0,0,0,0,0,0
2,1,0,2,0,0,7,2,1,1,0,1,0,0,0,0,0,1
3,1,0,3,0,0,7,2,1,1,0,1,0,0,0,0,0,1
28,2,2,28,281,0,399,88,130,42,7,35,0,5,8,0,1,0
0,1,0,0,1,0,8,0,2,2,0,2,0,0,0,0,0,0
2,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,1
0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,1
6,4,2,6,8,0,58,5,15,8,3,5,0,2,1,0,1,0
4,1,5,4,1,0,9,0,2,2,0,2,0,0,0,0,0,0
1,1,0,1,1,0,8,0,2,2,0,2,0,0,0,1,0,0
13,3,0,13,13,0,143,43,6,6,0,6,0,1,0,0,1,0
2,2,0,2,0,0,5,0,1,1,0,1,0,0,0,0,0,1
3,2,0,3,0,0,12,0,3,2,0,2,0,1,1,0,0,1
8,5,0,8,6,0,79,24,22,4,1,3,0,3,0,0,1,1
3,1,0,3,2,0,43,0,5,5,0,0,0,4,0,0,4,1
2,1,0,2,0,0,7,0,1,1,0,1,0,1,1,0,0,1
14,3,0,14,0,0,147,7,11,10,0,10,0,1,0,0,1,0
1,1,0,1,0,0,7,0,1,1,0,1,0,0,0,1,0,0
1,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,0
8,8,0,8,0,0,31,9,3,3,0,3,0,1,0,0,1,0
1,1,0,1,0,0,4,0,0,0,0,0,0,0,0,2,0,0
4,2,0,4,0,0,40,8,4,4,0,4,0,2,0,0,2,1
6,2,0,6,3,0,19,1,5,3,0,3,0,1,0,0,1,1
0,1,0,0,0,0,7,0,1,1,0,1,0,1,0,1,0,1
4,2,0,4,0,0,13,0,3,3,0,2,0,0,0,0,1,1
12,4,0,12,0,0,91,17,8,8,0,8,0,1,0,0,1,0
3,1,0,3,0,0,6,0,1,1,0,1,0,0,0,1,0,0
6,2,0,6,0,0,57,5,3,1,0,0,0,0,0,0,0,1
3,2,0,3,0,0,15,2,3,2,0,2,0,2,0,1,1,1
0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0
3,1,0,3,1,0,7,0,2,2,1,0,0,0,0,0,0,1
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
0,1,0,0,0,0,6,0,1,1,0,1,0,0,0,1,0,0
1,1,0,1,0,0,6,0,1,1,0,1,0,0,0,1,0,0
2,1,0,2,0,0,6,0,1,1,0,1,0,0,0,1,0,0
5,2,0,5,0,0,286,6,2,2,0,2,0,1,0,0,1,1
5,1,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,1
